text,label
"Fasilitas tempat parkir motor di dekat laboratorium","netral"
"Ruang himpunan mahasiswa memiliki karpet","netral"
"Pengumuman jadwal UAS susulan diumumkan oleh dosen","netral"
"Kegiatan workshop pembuatan robot diadakan oleh UKM","netral"
"Mahasiswa diwajibkan mengikuti seminar hasil penelitian","netral"
"Fasilitas klinik kampus melayani pemeriksaan gigi dan mulut","netral"
"Ruang baca perpustakaan memiliki koleksi buku bahasa asing","netral"
"Dosen memberikan nilai berdasarkan keaktifan","netral"
"Jadwal seminar hasil penelitian bisa dilakukan secara hybrid","netral"
"Pendaftaran program magang di perusahaan konstruksi dibuka","netral"
"Informasi jadwal pengambilan SKPI periode ini","netral"
"Mahasiswa bisa meminjam alat peraga di lab fisika","netral"
"Fasilitas lapangan voli memiliki garis lapangan","netral"
"Ruang kelas memiliki jam dinding di belakang","netral"
"Pengumuman perubahan jadwal kuliah diumumkan oleh TU","netral"
"Kegiatan bakti sosial ke panti jompo diadakan bulan depan","netral"
"Mahasiswa baru mendapatkan seragam hitam putih","netral"
"Fasilitas ruang menyusui terletak di dekat toilet","netral"
"Ruang himpunan mahasiswa digunakan untuk menyimpan dokumen","netral"
"Dosen memberikan nilai akhir setelah semua komponen terpenuhi","netral"
"Jadwal praktikum biologi molekuler dilakukan di semester 5","netral"
"Pembayaran biaya SKS disesuaikan dengan jumlah SKS","netral"
"Informasi pendaftaran KKN internasional sudah ditutup","netral"
"Mahasiswa bisa mengakses jurnal nasional dari rumah","netral"
"Fasilitas tempat sampah di depan ruang kelas","netral"
"Ruang baca memiliki lampu baca yang bisa diatur","netral"
"Pengumuman jadwal sidang skripsi gelombang 6 sudah keluar","netral"
"Kegiatan pelatihan menulis berita diadakan oleh UKM","netral"
"Mahasiswa dihimbau untuk tidak membawa senjata api","netral"
"Fasilitas kantin pusat menyediakan menu nasi goreng","netral"
"Ruang himpunan mahasiswa terletak di dekat aula","netral"
"Dosen mengajar dengan metode discovery learning","netral"
"Jadwal bimbingan skripsi dilakukan di ruang dosen","netral"
"Pendaftaran pelatihan bulutangkis diadakan oleh UKM","netral"
"Informasi lowongan kerja di perusahaan ritel diumumkan","netral"
"Mahasiswa bisa meminjam alat ukur tanah di lab sipil","netral"
"Fasilitas lapangan bulutangkis memiliki lampu","netral"
"Ruang kelas di lantai 1 digunakan untuk kuliah pagi","netral"
"Pengumuman hasil seleksi program magang di Jerman sudah keluar","netral"
"Kegiatan lomba debat bahasa Mandarin diadakan","netral"
"Mahasiswa baru diwajibkan mengikuti kegiatan seni","netral"
"Fasilitas parkir sepeda motor di dekat gedung serba guna","netral"
"Ruang baca outdoor memiliki kursi panjang","netral"
"Dosen memberikan kuis melalui e-learning","netral"
"Jadwal kuliah semester pendek dilakukan di sore hari","netral"
"Pembayaran biaya wisuda gelombang 1 tahun depan","netral"
"Informasi beasiswa dari perusahaan otomotif diumumkan","netral"
"Mahasiswa bisa menggunakan ruang studio rekaman dengan izin","netral"
"Fasilitas tempat parkir motor di dekat pos satpam","netral"
"Ruang himpunan mahasiswa memiliki televisi","netral"
"Pengumuman jadwal yudisium gelombang 5 sudah keluar","netral"
"Kegiatan workshop pembuatan film pendek diadakan","netral"
"Mahasiswa diwajibkan mengikuti kuliah umum dari alumni","netral"
"Fasilitas klinik kampus melayani pemeriksaan laboratorium","netral"
"Ruang baca perpustakaan memiliki koleksi buku hibah","netral"
"Dosen memberikan ujian praktik di lab","netral"
"Jadwal seminar proposal bisa dilakukan di ruang rapat","netral"
"Pendaftaran program magang di perusahaan media dibuka","netral"
"Informasi jadwal pengambilan ijazah periode ini","netral"
"Mahasiswa bisa meminjam alat las di lab mesin","netral"
"Fasilitas lapangan sepak bola memiliki rumput yang dipotong","netral"
"Ruang kelas memiliki stop kontak di setiap meja","netral"
"Pengumuman kelulusan ujian skripsi diumumkan via portal","netral"
"Kegiatan bakti sosial ke panti asuhan diadakan oleh fakultas","netral"
"Mahasiswa baru mendapatkan nomor pokok mahasiswa","netral"
"Fasilitas ruang tunggu di depan ruang sidang memiliki kursi","netral"
"Ruang himpunan mahasiswa digunakan untuk kegiatan sosial","netral"
"Dosen wali memberikan informasi beasiswa","netral"
"Jadwal praktikum kimia organik dilakukan di semester 3","netral"
"Pembayaran biaya kuliah kerja nyata bisa diwakilkan","netral"
"Informasi pendaftaran seminar internasional tahun depan","netral"
"Mahasiswa bisa mengakses e-book dari perpustakaan nasional","netral"
"Fasilitas tempat sampah di depan gedung serba guna","netral"
"Ruang baca memiliki pendingin ruangan yang dingin","netral"
"Pengumuman jadwal KRS online untuk semester genap","netral"
"Kegiatan pelatihan kepemimpinan mahasiswa diadakan","netral"
"Mahasiswa dihimbau untuk tidak membawa miras","netral"
"Fasilitas kantin fakultas menyediakan gorengan","netral"
"Ruang himpunan mahasiswa terletak di lantai dasar","netral"
"Dosen memberikan tugas makalah individu","netral"
"Jadwal bimbingan akademik dilakukan di pertengahan semester","netral"
"Pendaftaran pelatihan sepak bola diadakan oleh UKM","netral"
"Informasi lowongan kerja di perusahaan konsultan diumumkan","netral"
"Mahasiswa bisa meminjam alat bor di lab teknik mesin","netral"
"Fasilitas lapangan basket indoor","netral"
"Ruang kelas di lantai 3 digunakan untuk kuliah siang","netral"
"Pengumuman hasil seleksi program PMM sudah keluar","netral"
"Kegiatan lomba menulis puisi diadakan oleh UKM","netral"
"Mahasiswa baru diwajibkan mengikuti kegiatan bakti sosial","netral"
"Fasilitas parkir mobil dosen tamu terletak di depan fakultas","netral"
"Ruang baca outdoor memiliki meja dan kursi besi","netral"
"Dosen memberikan materi dari hasil penelitian","netral"
"Jadwal kuliah semester genap tahun depan","netral"
"Pembayaran biaya wisuda gelombang 2 tahun depan","netral"
"Informasi beasiswa dari perusahaan perbankan diumumkan","netral"
"Mahasiswa bisa menggunakan ruang gamelan untuk pentas","netral"
"Fasilitas tempat parkir motor di dekat gedung kuliah","netral"
"Ruang himpunan mahasiswa memiliki proyektor","netral"
"Kegiatan workshop pembuatan konten kreator diadakan","netral"
"Mahasiswa diwajibkan mengikuti seminar kewirausahaan","netral"
"Fasilitas klinik kampus melayani konsultasi psikolog","netral"
"Ruang baca perpustakaan memiliki koleksi buku hiburan","netral"
"Dosen memberikan nilai berdasarkan portofolio","netral"
"Jadwal seminar KP bisa dilakukan di ruang seminar","netral"
"Pendaftaran program magang di perusahaan energi dibuka","netral"
"Informasi jadwal pengambilan transkrip nilai periode ini","netral"
"Mahasiswa bisa meminjam alat solder di lab elektronika","netral"
"Fasilitas lapangan voli outdoor","netral"
"Ruang kelas memiliki papan pengumuman di depan","netral"
"Pengumuman perubahan jadwal ujian diumumkan via email","netral"
"Kegiatan bakti sosial ke panti werdha diadakan bulan ini","netral"
"Mahasiswa baru mendapatkan kaos ospek","netral"
"Fasilitas ruang laktasi memiliki wastafel dan sabun","netral"
"Ruang himpunan mahasiswa digunakan untuk rapat kerja","netral"
"Dosen memberikan nilai tambahan untuk tugas","netral"
"Jadwal praktikum kimia analitik dilakukan di semester 4","netral"
"Pembayaran biaya SKS variabel dibayarkan di awal","netral"
"Informasi pendaftaran KKN tematik tahun depan","netral"
"Mahasiswa bisa mengakses jurnal internasional dari perpus","netral"
"Fasilitas tempat sampah di depan kantin","netral"
"Ruang baca memiliki kursi roda untuk difabel","netral"
"Pengumuman jadwal sidang skripsi gelombang 7 sudah keluar","netral"
"Kegiatan pelatihan menulis cerpen diadakan oleh UKM","netral"
"Mahasiswa dihimbau untuk tidak merokok di dalam gedung","netral"
"Fasilitas kantin pusat menyediakan menu soto","netral"
"Ruang himpunan mahasiswa terletak di dekat lapangan basket","netral"
"Dosen mengajar dengan metode inquiry learning","netral"
"Jadwal bimbingan skripsi dilakukan di perpustakaan","netral"
"Pendaftaran pelatihan futsal diadakan oleh UKM","netral"
"Informasi lowongan kerja di perusahaan properti diumumkan","netral"
"Mahasiswa bisa meminjam alat gergaji di lab kayu","netral"
"Fasilitas lapangan bulutangkis memiliki atap","netral"
"Ruang kelas di lantai 2 digunakan untuk kuliah sore","netral"
"Pengumuman hasil seleksi program magang di Korea sudah keluar","netral"
"Kegiatan lomba debat bahasa Jepang diadakan","netral"
"Mahasiswa baru diwajibkan mengikuti kegiatan keagamaan","netral"
"Fasilitas parkir sepeda motor di dekat gedung perpustakaan","netral"
"Ruang baca outdoor memiliki lampu hias","netral"
"Dosen memberikan kuis di akhir pertemuan","netral"
"Jadwal kuliah semester pendek tahun ini","netral"
"Pembayaran biaya wisuda gelombang 3 tahun depan","netral"
"Informasi beasiswa dari perusahaan asuransi diumumkan","netral"
"Mahasiswa bisa menggunakan ruang studio tari dengan izin","netral"
"Fasilitas tempat parkir motor di dekat klinik","netral"
"Ruang himpunan mahasiswa memiliki sound system","netral"
"Pengumuman jadwal yudisium gelombang 6 sudah keluar","netral"
"Kegiatan workshop pembuatan podcast diadakan","netral"
"Mahasiswa diwajibkan mengikuti kuliah umum dari peneliti","netral"
"Fasilitas klinik kampus melayani pemeriksaan rontgen","netral"
"Dosen memberikan ujian dalam bentuk open book","netral"
"Jadwal seminar proposal bisa dilakukan di ruang baca","netral"
"Pendaftaran program magang di perusahaan farmasi dibuka","netral"
"Informasi jadwal pengambilan SKPI periode depan","netral"
"Mahasiswa bisa meminjam alat ukur listrik di lab","netral"
"Fasilitas lapangan sepak bola memiliki gawang portable","netral"
"Ruang kelas memiliki kipas angin di dinding","netral"
"Pengumuman kelulusan ujian proposal diumumkan via email","netral"
"Kegiatan bakti sosial ke panti asuhan diadakan oleh UKM","netral"
"Mahasiswa baru mendapatkan buku panduan akademik digital","netral"
"Fasilitas ruang tunggu di depan ruang kaprodi memiliki AC","netral"
"Ruang himpunan mahasiswa digunakan untuk pameran foto","netral"
"Dosen wali memberikan informasi tentang magang","netral"
"Jadwal praktikum biologi dasar dilakukan di semester 2","netral"
"Pembayaran biaya kuliah kerja nyata dilakukan di bank mitra","netral"
"Informasi pendaftaran seminar nasional tahun depan","netral"
"Mahasiswa bisa mengakses e-journal dari penerbit ternama","netral"
"Fasilitas tempat sampah di depan gedung rektorat","netral"
"Ruang baca memiliki lampu yang redup","netral"
"Mahasiswa dihimbau untuk tidak membawa senjata tajam ke kampus","netral"
"Fasilitas kantin fakultas menyediakan nasi kuning","netral"
"Ruang himpunan mahasiswa terletak di lantai 5","netral"
"Dosen memberikan tugas presentasi individu","netral"
"Jadwal bimbingan akademik dilakukan di akhir semester","netral"
"Pendaftaran pelatihan basket diadakan oleh UKM","netral"
"Mahasiswa bisa meminjam alat pahat di lab seni","netral"
"Fasilitas lapangan basket memiliki ring standar","netral"
"Ruang kelas di lantai 4 digunakan untuk kuliah malam","netral"
"Pengumuman hasil seleksi program magang di Australia sudah keluar","netral"
"Kegiatan lomba menulis esai diadakan oleh BEM","netral"
"Mahasiswa baru diwajibkan mengikuti kegiatan outbound","netral"
"Fasilitas parkir mobil rektor terletak di depan rektorat","netral"
"Ruang baca outdoor memiliki tempat duduk santai","netral"
"Dosen memberikan materi dari buku referensi","netral"
"Jadwal kuliah semester ganjil tahun depan","netral"
"Pembayaran biaya wisuda gelombang 4 tahun depan","netral"
"Informasi beasiswa dari perusahaan penerbangan diumumkan","netral"
"Mahasiswa bisa menggunakan ruang pameran untuk pameran tugas","netral"
"Fasilitas tempat parkir motor di dekat masjid kampus","netral"
"Ruang himpunan mahasiswa memiliki printer","netral"
"Pengumuman jadwal UAS susulan diumumkan oleh jurusan","netral"
"Kegiatan workshop pembuatan animasi diadakan","netral"
"Mahasiswa diwajibkan mengikuti seminar penelitian","netral"
"Fasilitas klinik kampus melayani pemeriksaan USG","netral"
"Ruang baca perpustakaan memiliki koleksi buku teks lengkap","netral"
"Dosen memberikan nilai berdasarkan ujian tengah semester","netral"
"Jadwal seminar hasil penelitian bisa dilakukan di ruang sidang","netral"
"Pendaftaran program magang di perusahaan IT dibuka","netral"
"Informasi jadwal pengambilan ijazah dan transkrip periode ini","netral"
"Mahasiswa bisa meminjam alat osciloscope di lab","netral"
"Fasilitas lapangan voli memiliki tiang net yang kokoh","netral"
"Ruang kelas memiliki jam dinding yang akurat","netral"
"Pengumuman perubahan jadwal praktikum diumumkan oleh asisten","netral"
"Kegiatan bakti sosial ke panti jompo diadakan oleh fakultas","netral"
"Mahasiswa baru mendapatkan topi ospek","netral"
"Fasilitas ruang menyusui terletak di lantai 2 gedung rektorat","netral"
"Ruang himpunan mahasiswa digunakan untuk kegiatan diskusi","netral"
"Dosen memberikan nilai akhir berdasarkan rata-rata","netral"
"Jadwal praktikum kimia dasar dilakukan di semester 1","netral"
"Pembayaran biaya SKS variabel dibayarkan per SKS","netral"
"Informasi pendaftaran KKN internasional tahun depan","netral"
"Mahasiswa bisa mengakses jurnal nasional dari perpustakaan","netral"
"Fasilitas tempat sampah di depan gedung fakultas","netral"
"Ruang baca memiliki kursi yang bisa diatur","netral"
"Pengumuman jadwal sidang skripsi gelombang 8 sudah keluar","netral"
"Kegiatan pelatihan menulis artikel ilmiah diadakan","netral"
"Fasilitas kantin pusat menyediakan menu bakso","netral"
"Ruang himpunan mahasiswa terletak di dekat lapangan voli","netral"
"Dosen mengajar dengan metode contextual learning","netral"
"Jadwal bimbingan skripsi dilakukan di ruang sidang","netral"
"Pendaftaran pelatihan voli diadakan oleh UKM","netral"
"Informasi lowongan kerja di perusahaan e-commerce diumumkan","netral"
"Mahasiswa bisa meminjam alat ketam di lab kayu","netral"
"Fasilitas lapangan bulutangkis memiliki garis lapangan","netral"
"Ruang kelas di lantai 1 digunakan untuk kuliah karyawan","netral"
"Pengumuman hasil seleksi program magang di Singapura sudah keluar","netral"
"Kegiatan lomba debat bahasa Jerman diadakan","netral"
"Mahasiswa baru diwajibkan mengikuti kegiatan pengenalan jurusan","netral"
"Ruang baca outdoor memiliki meja dan kursi plastik","netral"
"Dosen memberikan kuis melalui platform online","netral"
"Jadwal kuliah semester pendek tahun depan","netral"
"Pembayaran biaya wisuda gelombang 1 dua tahun lagi","netral"
"Informasi beasiswa dari perusahaan konstruksi diumumkan","netral"
"Mahasiswa bisa menggunakan ruang studio lukis dengan izin","netral"
"Fasilitas tempat parkir motor di dekat bank","netral"
"Ruang himpunan mahasiswa memiliki scanner","netral"
"Pengumuman jadwal yudisium gelombang 7 sudah keluar","netral"
"Kegiatan workshop pembuatan komik diadakan","netral"
"Mahasiswa diwajibkan mengikuti kuliah umum dari seniman","netral"
"Fasilitas klinik kampus melayani pemeriksaan EKG","netral"
"Dosen memberikan ujian dalam bentuk closed book","netral"
"Jadwal seminar proposal bisa dilakukan di ruang tunggu","netral"
"Pendaftaran program magang di perusahaan tambang dibuka","netral"
"Informasi jadwal pengambilan transkrip nilai periode depan","netral"
"Mahasiswa bisa meminjam alat function generator di lab","netral"
"Fasilitas lapangan sepak bola memiliki rumput sintetis","netral"
"Ruang kelas memiliki meja dan kursi yang nyaman","netral"
"Pengumuman kelulusan ujian kompre diumumkan via portal","netral"
"Kegiatan bakti sosial ke panti asuhan diadakan oleh BEM","netral"
"Mahasiswa baru mendapatkan nomor induk mahasiswa nasional","netral"
"Fasilitas ruang tunggu di depan ruang sidang memiliki sofa","netral"
"Ruang himpunan mahasiswa digunakan untuk kegiatan rapat","netral"
"Dosen wali memberikan informasi tentang beasiswa","netral"
"Jadwal praktikum fisika dasar dilakukan di semester 2","netral"
